Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.4,43.67,TORONTO CITY,6158355,2018-07-04 19:00,2018,7,4,19:00,26.8,,15.1,,49.0,,,M,,M,,,100.99,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-04 20:00,2018,7,4,20:00,26.3,,15.3,,51.0,,,M,,M,,,100.99,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-04 21:00,2018,7,4,21:00,25.8,,14.8,,51.0,,,M,,M,,,101.02,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-04 22:00,2018,7,4,22:00,25.1,,15.0,,54.0,,,M,,M,,,101.05,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-04 23:00,2018,7,4,23:00,24.9,,15.8,,57.0,,,M,,M,,,101.01,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 00:00,2018,7,5,00:00,24.7,,16.0,,58.0,,,M,,M,,,100.92,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 01:00,2018,7,5,01:00,24.2,,16.4,,62.0,,,M,,M,,,100.9,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 02:00,2018,7,5,02:00,23.8,,16.5,,64.0,,,M,,M,,,100.89,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 03:00,2018,7,5,03:00,23.4,,16.7,,66.0,,,M,,M,,,100.88,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 04:00,2018,7,5,04:00,23.1,,16.8,,68.0,,,M,,M,,,100.9,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 05:00,2018,7,5,05:00,23.2,,17.0,,68.0,,,M,,M,,,100.93,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 06:00,2018,7,5,06:00,23.6,,17.7,,70.0,,,M,,M,,,100.94,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 07:00,2018,7,5,07:00,25.7,,16.8,,58.0,,,M,,M,,,100.98,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 08:00,2018,7,5,08:00,27.0,,17.3,,55.0,,,M,,M,,,100.95,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 09:00,2018,7,5,09:00,28.1,,15.9,,47.0,,,M,,M,,,100.87,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 10:00,2018,7,5,10:00,28.7,,19.5,,58.0,,,M,,M,,,100.84,,36.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 11:00,2018,7,5,11:00,29.7,,19.8,,55.0,,,M,,M,,,100.8,,37.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 12:00,2018,7,5,12:00,31.1,,19.6,,50.0,,,M,,M,,,100.71,,38.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 13:00,2018,7,5,13:00,31.5,,18.7,,47.0,,,M,,M,,,100.64,,38.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 14:00,2018,7,5,14:00,32.0,,20.1,,49.0,,,M,,M,,,100.53,,40.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 15:00,2018,7,5,15:00,32.1,,19.2,,46.0,,,M,,M,,,100.43,,39.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 16:00,2018,7,5,16:00,30.6,,20.3,,54.0,,,M,,M,,,100.4,,38.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 17:00,2018,7,5,17:00,27.5,,20.6,,66.0,,,M,,M,,,100.42,,36.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 18:00,2018,7,5,18:00,26.6,,20.4,,69.0,,,M,,M,,,100.39,,35.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 19:00,2018,7,5,19:00,26.0,,20.2,,70.0,,,M,,M,,,100.49,,34.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 20:00,2018,7,5,20:00,23.8,,20.5,,82.0,,,M,,M,,,100.48,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 21:00,2018,7,5,21:00,23.1,,20.8,,87.0,,,M,,M,,,100.41,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 22:00,2018,7,5,22:00,23.5,,21.2,,87.0,,,M,,M,,,100.41,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-05 23:00,2018,7,5,23:00,23.9,,21.4,,86.0,,,M,,M,,,100.4,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 00:00,2018,7,6,00:00,22.0,,16.5,,71.0,,,M,,M,,,100.43,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 01:00,2018,7,6,01:00,21.8,,11.0,,50.0,,,M,,M,,,100.46,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 02:00,2018,7,6,02:00,20.2,,10.9,,55.0,,,M,,M,,,100.51,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 03:00,2018,7,6,03:00,19.2,,11.3,,60.0,,,M,,M,,,100.55,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 04:00,2018,7,6,04:00,18.2,,11.5,,65.0,,,M,,M,,,100.61,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 05:00,2018,7,6,05:00,18.5,,11.2,,62.0,,,M,,M,,,100.66,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 06:00,2018,7,6,06:00,18.8,,11.5,,63.0,,,M,,M,,,100.75,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 07:00,2018,7,6,07:00,20.0,,10.7,,55.0,,,M,,M,,,100.84,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 08:00,2018,7,6,08:00,20.8,,9.0,,47.0,,,M,,M,,,100.93,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 09:00,2018,7,6,09:00,21.8,,8.3,,42.0,,,M,,M,,,100.97,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 10:00,2018,7,6,10:00,22.2,,8.0,,40.0,,,M,,M,,,101.01,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 11:00,2018,7,6,11:00,22.7,,7.1,,37.0,,,M,,M,,,101.09,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 12:00,2018,7,6,12:00,23.3,,6.9,,35.0,,,M,,M,,,101.14,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 13:00,2018,7,6,13:00,23.6,,8.5,,38.0,,,M,,M,,,101.13,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 14:00,2018,7,6,14:00,23.3,,8.2,,38.0,,,M,,M,,,101.12,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 15:00,2018,7,6,15:00,23.4,,7.1,,35.0,,,M,,M,,,101.08,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 16:00,2018,7,6,16:00,23.3,,7.8,,37.0,,,M,,M,,,101.07,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 17:00,2018,7,6,17:00,22.6,,7.9,,39.0,,,M,,M,,,101.08,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 18:00,2018,7,6,18:00,22.5,,7.2,,37.0,,,M,,M,,,101.08,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 19:00,2018,7,6,19:00,21.3,,5.0,,34.0,,,M,,M,,,101.13,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 20:00,2018,7,6,20:00,20.4,,4.2,,34.0,,,M,,M,,,101.19,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 21:00,2018,7,6,21:00,19.9,,3.6,,34.0,,,M,,M,,,101.28,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 22:00,2018,7,6,22:00,19.2,,4.1,,37.0,,,M,,M,,,101.32,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-06 23:00,2018,7,6,23:00,18.2,,5.0,,42.0,,,M,,M,,,101.36,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 00:00,2018,7,7,00:00,17.8,,6.0,,46.0,,,M,,M,,,101.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 01:00,2018,7,7,01:00,17.4,,6.6,,49.0,,,M,,M,,,101.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 02:00,2018,7,7,02:00,16.5,,6.8,,53.0,,,M,,M,,,101.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 03:00,2018,7,7,03:00,16.0,,6.5,,53.0,,,M,,M,,,101.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 04:00,2018,7,7,04:00,16.2,,6.4,,52.0,,,M,,M,,,101.37,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 05:00,2018,7,7,05:00,15.9,,6.9,,55.0,,,M,,M,,,101.42,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 06:00,2018,7,7,06:00,16.7,,6.7,,52.0,,,M,,M,,,101.48,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 07:00,2018,7,7,07:00,19.4,,7.1,,45.0,,,M,,M,,,101.51,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 08:00,2018,7,7,08:00,22.1,,4.7,,32.0,,,M,,M,,,101.55,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 09:00,2018,7,7,09:00,23.2,,6.6,,34.0,,,M,,M,,,101.59,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 10:00,2018,7,7,10:00,23.1,,8.0,,38.0,,,M,,M,,,101.6,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 11:00,2018,7,7,11:00,23.0,,9.5,,42.0,,,M,,M,,,101.61,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 12:00,2018,7,7,12:00,23.5,,7.7,,36.0,,,M,,M,,,101.56,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 13:00,2018,7,7,13:00,24.2,,6.3,,32.0,,,M,,M,,,101.5,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 14:00,2018,7,7,14:00,24.9,,5.6,,29.0,,,M,,M,,,101.45,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 15:00,2018,7,7,15:00,24.9,,4.8,,27.0,,,M,,M,,,101.47,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 16:00,2018,7,7,16:00,25.0,,3.3,,24.0,,,M,,M,,,101.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 17:00,2018,7,7,17:00,24.9,,4.3,,26.0,,,M,,M,,,101.31,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 18:00,2018,7,7,18:00,24.1,,6.8,,33.0,,,M,,M,,,101.25,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 19:00,2018,7,7,19:00,23.6,,6.2,,33.0,,,M,,M,,,101.27,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 20:00,2018,7,7,20:00,22.2,,8.5,,41.0,,,M,,M,,,101.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 21:00,2018,7,7,21:00,20.7,,9.5,,49.0,,,M,,M,,,101.27,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 22:00,2018,7,7,22:00,20.5,,10.9,,54.0,,,M,,M,,,101.27,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-07 23:00,2018,7,7,23:00,20.7,,12.5,,60.0,,,M,,M,,,101.26,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 00:00,2018,7,8,00:00,19.7,,13.8,,69.0,,,M,,M,,,101.28,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 01:00,2018,7,8,01:00,18.9,,13.9,,73.0,,,M,,M,,,101.23,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 02:00,2018,7,8,02:00,19.7,,13.7,,68.0,,,M,,M,,,101.23,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 03:00,2018,7,8,03:00,18.2,,13.5,,74.0,,,M,,M,,,101.21,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 04:00,2018,7,8,04:00,17.3,,12.3,,72.0,,,M,,M,,,101.29,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 05:00,2018,7,8,05:00,17.0,,11.6,,71.0,,,M,,M,,,101.34,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 06:00,2018,7,8,06:00,17.7,,12.0,,69.0,,,M,,M,,,101.36,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 07:00,2018,7,8,07:00,20.6,,12.2,,58.0,,,M,,M,,,101.38,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 08:00,2018,7,8,08:00,23.6,,11.0,,45.0,,,M,,M,,,101.4,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 09:00,2018,7,8,09:00,23.9,,12.7,,49.0,,,M,,M,,,101.39,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 10:00,2018,7,8,10:00,24.2,,10.7,,42.0,,,M,,M,,,101.38,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 11:00,2018,7,8,11:00,24.8,,12.6,,47.0,,,M,,M,,,101.36,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 12:00,2018,7,8,12:00,26.0,,11.5,,41.0,,,M,,M,,,101.33,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 13:00,2018,7,8,13:00,27.4,,10.7,,35.0,,,M,,M,,,101.28,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 14:00,2018,7,8,14:00,27.0,,10.7,,36.0,,,M,,M,,,101.2,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 15:00,2018,7,8,15:00,27.3,,11.4,,37.0,,,M,,M,,,101.11,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 16:00,2018,7,8,16:00,28.1,,12.8,,39.0,,,M,,M,,,101.08,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 17:00,2018,7,8,17:00,27.5,,10.6,,35.0,,,M,,M,,,101.07,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 18:00,2018,7,8,18:00,26.9,,9.1,,33.0,,,M,,M,,,101.02,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 19:00,2018,7,8,19:00,26.3,,8.5,,32.0,,,M,,M,,,100.98,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 20:00,2018,7,8,20:00,25.0,,7.8,,33.0,,,M,,M,,,100.95,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 21:00,2018,7,8,21:00,24.7,,11.0,,42.0,,,M,,M,,,100.93,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 22:00,2018,7,8,22:00,22.6,,13.0,,55.0,,,M,,M,,,100.91,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-08 23:00,2018,7,8,23:00,21.9,,10.2,,47.0,,,M,,M,,,100.92,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 00:00,2018,7,9,00:00,20.3,,8.3,,46.0,,,M,,M,,,100.94,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 01:00,2018,7,9,01:00,19.5,,8.4,,49.0,,,M,,M,,,100.96,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 02:00,2018,7,9,02:00,19.1,,8.2,,49.0,,,M,,M,,,100.94,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 03:00,2018,7,9,03:00,19.0,,10.2,,57.0,,,M,,M,,,100.88,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 04:00,2018,7,9,04:00,17.9,,10.2,,61.0,,,M,,M,,,100.87,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 05:00,2018,7,9,05:00,17.2,,9.4,,60.0,,,M,,M,,,100.87,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 06:00,2018,7,9,06:00,18.4,,10.1,,58.0,,,M,,M,,,100.84,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 07:00,2018,7,9,07:00,20.7,,10.3,,51.0,,,M,,M,,,100.81,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 08:00,2018,7,9,08:00,22.9,,11.7,,49.0,,,M,,M,,,100.83,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 09:00,2018,7,9,09:00,24.7,,13.0,,48.0,,,M,,M,,,100.77,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 10:00,2018,7,9,10:00,25.8,,13.1,,45.0,,,M,,M,,,100.73,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 11:00,2018,7,9,11:00,27.1,,14.0,,44.0,,,M,,M,,,100.69,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 12:00,2018,7,9,12:00,29.1,,12.5,,36.0,,,M,,M,,,100.62,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 13:00,2018,7,9,13:00,30.4,,12.5,,33.0,,,M,,M,,,100.55,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 14:00,2018,7,9,14:00,31.0,,11.2,,30.0,,,M,,M,,,100.49,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 15:00,2018,7,9,15:00,30.8,,12.3,,32.0,,,M,,M,,,100.43,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 16:00,2018,7,9,16:00,31.3,,11.3,,29.0,,,M,,M,,,100.35,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 17:00,2018,7,9,17:00,29.9,,12.9,,35.0,,,M,,M,,,100.29,,33.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 18:00,2018,7,9,18:00,28.3,,14.3,,43.0,,,M,,M,,,100.26,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 19:00,2018,7,9,19:00,26.6,,16.0,,52.0,,,M,,M,,,100.27,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 20:00,2018,7,9,20:00,28.0,,15.1,,45.0,,,M,,M,,,100.31,,32.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 21:00,2018,7,9,21:00,27.1,,14.9,,47.0,,,M,,M,,,100.33,,31.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 22:00,2018,7,9,22:00,26.2,,15.0,,50.0,,,M,,M,,,100.31,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-09 23:00,2018,7,9,23:00,25.0,,15.5,,56.0,,,M,,M,,,100.26,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 00:00,2018,7,10,00:00,23.8,,15.9,,61.0,,,M,,M,,,100.2,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 01:00,2018,7,10,01:00,23.0,,16.1,,65.0,,,M,,M,,,100.15,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 02:00,2018,7,10,02:00,24.0,,15.6,,60.0,,,M,,M,,,100.11,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 03:00,2018,7,10,03:00,23.2,,15.2,,61.0,,,M,,M,,,100.09,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 04:00,2018,7,10,04:00,23.9,,14.8,,57.0,,,M,,M,,,100.09,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 05:00,2018,7,10,05:00,23.5,,14.8,,58.0,,,M,,M,,,100.11,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 06:00,2018,7,10,06:00,23.8,,14.7,,56.0,,,M,,M,,,100.13,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 07:00,2018,7,10,07:00,23.9,,14.4,,55.0,,,M,,M,,,100.16,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 08:00,2018,7,10,08:00,24.8,,13.1,,48.0,,,M,,M,,,100.17,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 09:00,2018,7,10,09:00,27.1,,12.9,,41.0,,,M,,M,,,100.16,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 10:00,2018,7,10,10:00,27.8,,10.3,,34.0,,,M,,M,,,100.14,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 11:00,2018,7,10,11:00,28.7,,6.9,,25.0,,,M,,M,,,100.14,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 12:00,2018,7,10,12:00,29.7,,4.0,,19.0,,,M,,M,,,100.16,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 13:00,2018,7,10,13:00,30.0,,6.7,,23.0,,,M,,M,,,100.14,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 14:00,2018,7,10,14:00,29.8,,8.6,,27.0,,,M,,M,,,100.13,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 15:00,2018,7,10,15:00,29.6,,6.3,,23.0,,,M,,M,,,100.11,,29.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 16:00,2018,7,10,16:00,29.0,,10.3,,31.0,,,M,,M,,,100.08,,30.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 17:00,2018,7,10,17:00,27.5,,9.3,,32.0,,,M,,M,,,100.09,,28.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 18:00,2018,7,10,18:00,26.1,,8.6,,33.0,,,M,,M,,,100.12,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 19:00,2018,7,10,19:00,25.1,,9.3,,37.0,,,M,,M,,,100.19,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 20:00,2018,7,10,20:00,23.9,,9.5,,40.0,,,M,,M,,,100.23,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 21:00,2018,7,10,21:00,22.9,,9.7,,43.0,,,M,,M,,,100.28,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 22:00,2018,7,10,22:00,22.1,,10.2,,47.0,,,M,,M,,,100.33,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-10 23:00,2018,7,10,23:00,21.5,,10.5,,49.0,,,M,,M,,,100.36,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 00:00,2018,7,11,00:00,21.2,,10.1,,49.0,,,M,,M,,,100.35,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 01:00,2018,7,11,01:00,20.4,,10.2,,52.0,,,M,,M,,,100.36,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 02:00,2018,7,11,02:00,19.7,,11.1,,58.0,,,M,,M,,,100.35,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 03:00,2018,7,11,03:00,19.2,,11.1,,59.0,,,M,,M,,,100.4,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 04:00,2018,7,11,04:00,18.4,,11.5,,64.0,,,M,,M,,,100.48,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 05:00,2018,7,11,05:00,18.9,,11.5,,62.0,,,M,,M,,,100.53,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 06:00,2018,7,11,06:00,19.1,,11.9,,63.0,,,M,,M,,,100.56,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 07:00,2018,7,11,07:00,20.9,,10.2,,50.0,,,M,,M,,,100.62,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 08:00,2018,7,11,08:00,22.6,,9.3,,43.0,,,M,,M,,,100.63,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 09:00,2018,7,11,09:00,24.2,,7.0,,33.0,,,M,,M,,,100.65,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 10:00,2018,7,11,10:00,24.7,,6.5,,31.0,,,M,,M,,,100.66,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 11:00,2018,7,11,11:00,25.9,,7.4,,31.0,,,M,,M,,,100.68,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 12:00,2018,7,11,12:00,24.1,,8.7,,37.0,,,M,,M,,,100.68,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 13:00,2018,7,11,13:00,25.5,,9.0,,35.0,,,M,,M,,,100.66,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 14:00,2018,7,11,14:00,25.0,,8.7,,35.0,,,M,,M,,,100.63,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 15:00,2018,7,11,15:00,26.4,,9.4,,34.0,,,M,,M,,,100.63,,27.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 16:00,2018,7,11,16:00,25.6,,7.4,,31.0,,,M,,M,,,100.64,,26.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 17:00,2018,7,11,17:00,24.7,,7.0,,32.0,,,M,,M,,,100.62,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 18:00,2018,7,11,18:00,24.0,,8.3,,37.0,,,M,,M,,,100.59,,25.0,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 19:00,2018,7,11,19:00,23.6,,8.6,,38.0,,,M,,M,,,100.6,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 20:00,2018,7,11,20:00,22.7,,7.7,,38.0,,,M,,M,,,100.64,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 21:00,2018,7,11,21:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 22:00,2018,7,11,22:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-11 23:00,2018,7,11,23:00,,,,,,,,,,,,,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 00:00,2018,7,12,00:00,20.7,,7.3,,42.0,,,M,,M,,,100.8,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 01:00,2018,7,12,01:00,20.0,,8.2,,47.0,,,M,,M,,,100.8,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2018-07-12 02:00,2018,7,12,02:00,20.1,,8.6,,48.0,,,M,,M,,,100.8,,,,,,
