Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO CITY,6158355,2015-09-03,2015,9,3,,29.3,,23.0,,26.2,,0.0,,8.2,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-04,2015,9,4,,26.9,,21.6,,24.3,,0.0,,6.3,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-05,2015,9,5,,29.9,,20.1,,25.0,,0.0,,7.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-06,2015,9,6,,30.2,,21.3,,25.8,,0.0,,7.8,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-07,2015,9,7,,32.8,,21.5,,27.2,,0.0,,9.2,,,M,,M,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-08,2015,9,8,,29.3,,22.5,,25.9,,0.0,,7.9,,,M,,M,7.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-09,2015,9,9,,25.1,,17.1,,21.1,,0.0,,3.1,,,M,,M,8.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-10,2015,9,10,,23.5,,14.3,,18.9,,0.0,,0.9,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-11,2015,9,11,,23.6,,13.1,,18.4,,0.0,,0.4,,,M,,M,3.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-12,2015,9,12,,16.4,,11.4,,13.9,,4.1,,0.0,,,M,,M,16.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-13,2015,9,13,,15.7,,10.4,,13.1,,4.9,,0.0,,,M,,M,2.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-14,2015,9,14,,23.7,,9.4,,16.6,,1.4,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-15,2015,9,15,,26.8,,13.5,,20.2,,0.0,,2.2,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-16,2015,9,16,,27.7,,16.4,,22.1,,0.0,,4.1,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-17,2015,9,17,,27.5,,16.8,,22.2,,0.0,,4.2,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-18,2015,9,18,,26.3,,17.3,,21.8,,0.0,,3.8,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-19,2015,9,19,,24.2,,13.0,,18.6,,0.0,,0.6,,,M,,M,5.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-20,2015,9,20,,18.1,,10.5,,14.3,,3.7,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-21,2015,9,21,,20.6,,12.5,,16.6,,1.4,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-22,2015,9,22,,22.4,,12.0,,17.2,,0.8,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-23,2015,9,23,,24.0,,13.8,,18.9,,0.0,,0.9,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-24,2015,9,24,,22.0,,16.5,,19.3,,0.0,,1.3,,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-25,2015,9,25,,20.7,,14.6,,17.7,,0.3,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-26,2015,9,26,,19.1,,12.2,,15.7,,2.3,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-27,2015,9,27,,21.4,,15.0,,18.2,,0.0,,0.2,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-28,2015,9,28,,21.5,,18.1,,19.8,,0.0,,1.8,,,M,,M,2.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-29,2015,9,29,,21.3,,13.6,,17.5,,0.5,,0.0,,,M,,M,12.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-09-30,2015,9,30,,18.8,,9.0,,13.9,,4.1,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-01,2015,10,1,,15.1,,5.8,,10.5,,7.5,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-02,2015,10,2,,12.3,,5.8,,9.1,,8.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-03,2015,10,3,,12.5,,7.6,,10.1,,7.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-04,2015,10,4,,14.2,,10.5,,12.4,,5.6,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-05,2015,10,5,,14.8,,11.2,,13.0,,5.0,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-06,2015,10,6,,16.9,,11.5,,14.2,,3.8,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-07,2015,10,7,,21.1,,10.6,,15.9,,2.1,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-08,2015,10,8,,14.1,,9.3,,11.7,,6.3,,0.0,,,M,,M,7.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-09,2015,10,9,,16.8,,7.5,,12.2,,5.8,,0.0,,,M,,M,0.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-10,2015,10,10,,14.6,,6.7,,10.7,,7.3,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-11,2015,10,11,,22.6,,11.6,,17.1,,0.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-12,2015,10,12,,21.5,,14.8,,18.2,,0.0,,0.2,,,M,,M,1.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-13,2015,10,13,,18.0,,11.8,,14.9,,3.1,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-14,2015,10,14,,13.0,,7.2,,10.1,,7.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-15,2015,10,15,,18.3,,6.9,,12.6,,5.4,,0.0,,,M,,M,2.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-16,2015,10,16,,13.3,,2.8,,8.1,,9.9,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-17,2015,10,17,,7.0,,0.5,,3.8,,14.2,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-18,2015,10,18,,6.8,,0.2,,3.5,,14.5,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-19,2015,10,19,,15.7,,0.1,,7.9,,10.1,,0.0,,,M,,M,0.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-20,2015,10,20,,17.9,,12.7,,15.3,,2.7,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-21,2015,10,21,,14.3,,8.6,,11.5,,6.5,,0.0,,,M,,M,1.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-22,2015,10,22,,16.3,,6.2,,11.3,,6.7,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-23,2015,10,23,,8.7,,2.1,,5.4,,12.6,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-24,2015,10,24,,14.9,,7.7,,11.3,,6.7,,0.0,,,M,,M,11.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-25,2015,10,25,,13.9,,5.4,,9.7,,8.3,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-26,2015,10,26,,10.4,,5.2,,7.8,,10.2,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-27,2015,10,27,,11.3,,5.6,,8.5,,9.5,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-28,2015,10,28,,14.8,,9.1,,12.0,,6.0,,0.0,,,M,,M,58.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-29,2015,10,29,,12.8,,5.6,,9.2,,8.8,,0.0,,,M,,M,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-30,2015,10,30,,9.9,,3.2,,6.6,,11.4,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-10-31,2015,10,31,,11.1,,2.6,,6.9,,11.1,,0.0,,,M,,M,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-01,2015,11,1,,15.7,,8.0,,11.9,,6.1,,0.0,,,M,,M,3.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-02,2015,11,2,,14.5,,5.8,,10.2,,7.8,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-03,2015,11,3,,20.0,,9.1,,14.6,,3.4,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-04,2015,11,4,,16.8,,10.0,,13.4,,4.6,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-05,2015,11,5,,,M,10.9,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-06,2015,11,6,,18.9,,9.2,,14.1,,3.9,,0.0,,,M,,M,3.1,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-07,2015,11,7,,12.3,,4.4,,8.4,,9.6,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-08,2015,11,8,,10.4,,2.8,,6.6,,11.4,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-09,2015,11,9,,11.2,,2.3,,6.8,,11.2,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-10,2015,11,10,,9.7,,4.8,,7.3,,10.7,,0.0,,,M,,M,14.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-11,2015,11,11,,12.1,,7.4,,9.8,,8.2,,0.0,,,M,,M,1.9,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-12,2015,11,12,,12.3,,7.5,,9.9,,8.1,,0.0,,,M,,M,1.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-13,2015,11,13,,10.3,,2.3,,6.3,,11.7,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-14,2015,11,14,,6.5,,1.6,,4.1,,13.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-15,2015,11,15,,15.2,,4.6,,9.9,,8.1,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-16,2015,11,16,,11.6,,5.3,,8.5,,9.5,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-17,2015,11,17,,9.2,,3.3,,6.3,,11.7,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-18,2015,11,18,,14.1,,8.9,,11.5,,6.5,,0.0,,,M,,M,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-19,2015,11,19,,16.1,,5.4,,10.8,,7.2,,0.0,,,M,,M,0.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-20,2015,11,20,,,M,3.5,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-21,2015,11,21,,,M,3.2,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-22,2015,11,22,,5.1,,-3.0,,1.1,,16.9,,0.0,,,M,,M,0.2,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-23,2015,11,23,,2.6,,-4.0,,-0.7,,18.7,,0.0,,,M,,M,0.5,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-24,2015,11,24,,6.6,,0.0,,3.3,,14.7,,0.0,,,M,,M,0.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-25,2015,11,25,,9.0,,0.5,,4.8,,13.2,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-26,2015,11,26,,13.8,,7.4,,10.6,,7.4,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-27,2015,11,27,,13.8,,1.6,,7.7,,10.3,,0.0,,,M,,M,1.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-28,2015,11,28,,2.3,E,-0.5,E,0.9,E,17.1,E,0.0,E,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-29,2015,11,29,,3.8,,-3.0,,0.4,,17.6,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-11-30,2015,11,30,,3.5,,-0.2,,1.7,,16.3,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-01,2015,12,1,,9.0,,2.4,,5.7,,12.3,,0.0,,,M,,M,1.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-02,2015,12,2,,7.9,,2.9,,5.4,,12.6,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-03,2015,12,3,,7.0,,3.2,,5.1,,12.9,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-04,2015,12,4,,6.4,,4.8,,5.6,,12.4,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-05,2015,12,5,,7.3,,1.9,,4.6,,13.4,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-06,2015,12,6,,5.1,,0.0,,2.6,,15.4,,0.0,,,M,,M,0.0,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-07,2015,12,7,,5.7,,1.3,,3.5,,14.5,,0.0,,,M,,M,0.0,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-08,2015,12,8,,6.7,,4.2,,5.5,,12.5,,0.0,,,M,,M,0.0,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-09,2015,12,9,,11.5,,5.9,,8.7,,9.3,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-10,2015,12,10,,11.1,,5.1,,8.1,,9.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-11,2015,12,11,,14.0,,5.8,,9.9,,8.1,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-12,2015,12,12,,9.3,,4.3,,6.8,,11.2,,0.0,,,M,,M,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-13,2015,12,13,,8.2,,5.2,,6.7,,11.3,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-14,2015,12,14,,13.5,,7.0,,10.3,,7.7,,0.0,,,M,,M,3.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-15,2015,12,15,,10.6,,2.5,,6.6,,11.4,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-16,2015,12,16,,6.8,,1.8,,4.3,,13.7,,0.0,,,M,,M,1.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-17,2015,12,17,,10.6,,2.8,,6.7,,11.3,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-18,2015,12,18,,3.4,,-1.6,,0.9,,17.1,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-19,2015,12,19,,-0.2,,-2.3,,-1.3,,19.3,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-20,2015,12,20,,6.2,,-2.0,,2.1,,15.9,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-21,2015,12,21,,8.4,,5.4,,6.9,,11.1,,0.0,,,M,,M,3.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-22,2015,12,22,,13.4,,6.9,,10.2,,7.8,,0.0,,,M,,M,1.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-23,2015,12,23,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-24,2015,12,24,,14.4,,6.5,,10.5,,7.5,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-25,2015,12,25,,10.2,,2.8,,6.5,,11.5,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-26,2015,12,26,,4.9,,1.8,,3.4,,14.6,,0.0,,,M,,M,2.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-27,2015,12,27,,4.1,,-0.6,,1.8,,16.2,,0.0,,,M,,M,2.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-28,2015,12,28,,0.7,,-5.4,,-2.4,,20.4,,0.0,,,M,,M,15.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-29,2015,12,29,,4.5,,0.7,,2.6,,15.4,,0.0,,,M,,M,18.9,,5.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-30,2015,12,30,,4.7,,1.6,,3.2,,14.8,,0.0,,,M,,M,0.0,,2.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2015-12-31,2015,12,31,,1.8,,0.6,,1.2,,16.8,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-01,2018,1,1,,-7.9,,-18.6,,-13.3,,31.3,,0.0,,,M,,M,0.2,,11.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-02,2018,1,2,,-7.1,,-12.5,,-9.8,,27.8,,0.0,,,M,,M,0.0,,9.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-03,2018,1,3,,-5.3,,-11.2,,-8.3,,26.3,,0.0,,,M,,M,0.2,,11.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-04,2018,1,4,,-7.7,,-19.7,,-13.7,,31.7,,0.0,,,M,,M,0.2,,11.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-05,2018,1,5,,-14.7,,-20.6,,-17.7,,35.7,,0.0,,,M,,M,0.0,,10.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-06,2018,1,6,,-15.4,,-22.3,,-18.9,,36.9,,0.0,,,M,,M,0.0,,10.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-07,2018,1,7,,-1.0,,-17.5,,-9.3,,27.3,,0.0,,,M,,M,0.0,,10.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-08,2018,1,8,,3.0,,-1.7,,0.7,,17.3,,0.0,,,M,,M,5.4,,11.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-09,2018,1,9,,1.6,,-0.6,,0.5,,17.5,,0.0,,,M,,M,0.0,,12.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-10,2018,1,10,,5.9,,-1.3,,2.3,,15.7,,0.0,,,M,,M,0.9,,12.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-11,2018,1,11,,11.6,,5.6,,8.6,,9.4,,0.0,,,M,,M,9.7,,6.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-12,2018,1,12,,11.9,,-11.2,,0.4,,17.6,,0.0,,,M,,M,16.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-13,2018,1,13,,-11.0,,-14.5,,-12.8,,30.8,,0.0,,,M,,M,0.2,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-14,2018,1,14,,-5.4,,-14.2,,-9.8,,27.8,,0.0,,,M,,M,0.0,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-15,2018,1,15,,-5.1,,-8.1,,-6.6,,24.6,,0.0,,,M,,M,3.2,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-16,2018,1,16,,-2.4,,-8.7,,-5.6,,23.6,,0.0,,,M,,M,1.1,,6.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-17,2018,1,17,,-4.6,,-11.0,,-7.8,,25.8,,0.0,,,M,,M,0.0,,6.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-18,2018,1,18,,-3.0,,-7.5,,-5.3,,23.3,,0.0,,,M,,M,0.0,,5.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-19,2018,1,19,,3.1,,-4.0,,-0.5,,18.5,,0.0,,,M,,M,0.0,,4.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-20,2018,1,20,,6.8,,0.9,,3.9,,14.1,,0.0,,,M,,M,0.0,,4.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-21,2018,1,21,,4.2,,-0.1,,2.1,,15.9,,0.0,,,M,,M,0.2,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-22,2018,1,22,,3.0,,0.9,,2.0,,16.0,,0.0,,,M,,M,11.8,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-23,2018,1,23,,8.1,,-4.0,,2.1,,15.9,,0.0,,,M,,M,1.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-24,2018,1,24,,-3.9,,-10.4,,-7.2,,25.2,,0.0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-25,2018,1,25,,-0.8,,-10.0,,-5.4,,23.4,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-26,2018,1,26,,6.8,,-1.0,,2.9,,15.1,,0.0,,,M,,M,0.0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-27,2018,1,27,,9.2,,2.9,,6.1,,11.9,,0.0,,,M,,M,0.6,,1.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-28,2018,1,28,,5.5,,-1.4,,2.1,,15.9,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-29,2018,1,29,,-1.1,,-6.3,,-3.7,,21.7,,0.0,,,M,,M,5.8,,0.0,T,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-30,2018,1,30,,-6.2,,-12.2,,-9.2,,27.2,,0.0,,,M,,M,0.4,,7.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-01-31,2018,1,31,,3.0,,-12.3,,-4.7,,22.7,,0.0,,,M,,M,1.5,,4.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-01,2018,2,1,,5.6,,-8.9,,-1.7,,19.7,,0.0,,,M,,M,0.0,,5.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-02,2018,2,2,,-8.6,,-15.0,,-11.8,,29.8,,0.0,,,M,,M,0.2,,3.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-03,2018,2,3,,0.4,,-9.7,,-4.7,,22.7,,0.0,,,M,,M,1.0,,3.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-04,2018,2,4,,1.8,,-8.8,,-3.5,,21.5,,0.0,,,M,,M,4.9,,4.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-05,2018,2,5,,-6.6,,-12.0,,-9.3,,27.3,,0.0,,,M,,M,0.0,,5.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-06,2018,2,6,,-3.2,,-8.2,,-5.7,,23.7,,0.0,,,M,,M,0.2,,5.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-07,2018,2,7,,-4.1,,-8.7,,-6.4,,24.4,,0.0,,,M,,M,7.5,,6.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-08,2018,2,8,,-5.2,,-9.7,,-7.5,,25.5,,0.0,,,M,,M,0.0,,13.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-09,2018,2,9,,-3.5,,-8.7,,-6.1,,24.1,,0.0,,,M,,M,4.7,,12.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-10,2018,2,10,,-3.0,,-5.1,,-4.1,,22.1,,0.0,,,M,,M,5.8,,17.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-11,2018,2,11,,-0.6,,-5.2,,-2.9,,20.9,,0.0,,,M,,M,2.9,,21.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-12,2018,2,12,,-1.8,,-8.4,,-5.1,,23.1,,0.0,,,M,,M,0.3,,17.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-13,2018,2,13,,-0.8,,-9.6,,-5.2,,23.2,,0.0,,,M,,M,0.0,,17.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-14,2018,2,14,,5.7,,-1.0,,2.4,,15.6,,0.0,,,M,,M,0.0,,16.0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2018-02-15,2018,2,15,,9.6,,3.1,,6.4,,11.6,,0.0,,,M,,M,0.0,,13.0,,,M,,M
